Ts (degC),I (a.u.),P (W),q (slm)
5.082000000000000028e+01,2.271371652067704592e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.935000000000000142e+01,2.265132030225529335e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.014999999999999858e+01,2.235401929652293678e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.960000000000000142e+01,2.255837639718016144e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.025000000000000000e+01,2.283773658073296305e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.896000000000000085e+01,2.278976668533787131e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.035000000000000142e+01,2.235332699069511611e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.165999999999999659e+01,2.289701126362814568e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.342000000000000171e+01,2.240746604548885953e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.185000000000000142e+01,2.261350710000024177e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.310999999999999943e+01,2.178844731907912996e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.085000000000000142e+01,2.250160239191744477e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.015999999999999659e+01,2.210327400986875407e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.039000000000000057e+01,2.222323385639128275e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.974000000000000199e+01,2.220823348618396092e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.961999999999999744e+01,2.307980463919186965e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.896999999999999886e+01,2.227044122988717165e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.897999999999999687e+01,2.203633715216167737e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.092000000000000171e+01,2.246170241729333531e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.000999999999999801e+01,2.238760844774421304e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.960000000000000142e+01,2.258589740159738343e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.982000000000000028e+01,2.263175342368378770e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.993999999999999773e+01,2.238927761926661711e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.196999999999999886e+01,2.252810341550746933e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.096999999999999886e+01,2.245983368430449627e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.253000000000000114e+01,2.210567490676661022e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.368999999999999773e+01,2.243701962039451115e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.206000000000000227e+01,2.226126017058301717e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.107999999999999829e+01,2.219946633214300964e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.097999999999999687e+01,2.244299414577080403e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.281000000000000227e+01,2.224289312452996615e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.078000000000000114e+01,2.226448395056347363e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.165999999999999659e+01,2.223150826607167721e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.309000000000000341e+01,2.244853751983118709e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.321000000000000085e+01,2.249083100018830039e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.467999999999999972e+01,2.279034935554537922e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.243999999999999773e+01,2.265788735272587743e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.138000000000000256e+01,2.264380595075177029e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.078000000000000114e+01,2.260991129802607466e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.395000000000000284e+01,2.281025253214313649e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.439000000000000057e+01,2.234625734097736422e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.529999999999999716e+01,2.265304121193598025e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.525000000000000000e+01,2.246316586804549210e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.503999999999999915e+01,2.213725735657915473e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.417000000000000171e+01,2.309236962039457634e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.521000000000000085e+01,2.232842738627777901e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.306000000000000227e+01,2.246061098853416741e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.214000000000000057e+01,2.222397297293184791e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.325000000000000000e+01,2.181779024577114731e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.295000000000000284e+01,2.240246715394744650e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.210000000000000142e+01,2.270935080563915428e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.113000000000000256e+01,2.269708147105226759e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.153000000000000114e+01,2.272969745216136333e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.109000000000000341e+01,2.254272560441734269e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.096000000000000085e+01,2.246078468092058320e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.127000000000000313e+01,2.206943232716178522e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.242999999999999972e+01,2.262179506015037652e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.299000000000000199e+01,2.231677398214294109e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.372999999999999687e+01,2.242704770639141556e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.288000000000000256e+01,2.247417008148523979e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.288000000000000256e+01,2.230824950469968375e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.417000000000000171e+01,2.343364190103420056e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.395000000000000284e+01,2.204044540827106684e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.456000000000000227e+01,2.264513512866578065e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.474000000000000199e+01,2.173344719351458363e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.661999999999999744e+01,2.250903051315749530e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.613000000000000256e+01,2.250612578515023924e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.613000000000000256e+01,2.220343908355235588e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.521000000000000085e+01,2.261730492716163862e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.450000000000000000e+01,2.282812929755677003e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.550999999999999801e+01,2.267611273477457464e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.738000000000000256e+01,2.243582348345842678e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.578000000000000114e+01,2.220709278298856225e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.460000000000000142e+01,2.329558355413499288e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.518999999999999773e+01,2.254337479511249345e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.511999999999999744e+01,2.266652146578911692e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.495000000000000284e+01,2.248662665892881807e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.674000000000000199e+01,2.218340656156017445e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.620000000000000284e+01,2.244075462265060749e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.443999999999999773e+01,2.238024438327105716e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.427000000000000313e+01,2.250434328242506366e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.549000000000000199e+01,2.260368177744326182e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.704999999999999716e+01,2.269963511870312504e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.615999999999999659e+01,2.284840449614621699e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.700000000000000000e+01,2.264478158458610065e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.696000000000000085e+01,2.238453741851459723e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.632999999999999829e+01,2.210843673890930600e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.828000000000000114e+01,2.237124563938002102e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.817999999999999972e+01,2.227548816400340758e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.799000000000000199e+01,2.185419296729346272e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.821999999999999886e+01,2.246455294342068024e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.884000000000000341e+01,2.207383869360879995e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.857999999999999829e+01,2.281589199135346804e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.785999999999999943e+01,2.284338589483121876e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.471999999999999886e+01,2.254048608129733242e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.636999999999999744e+01,2.242616938956780825e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.642000000000000171e+01,2.292689251353424042e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.329999999999999716e+01,2.223184086851463653e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.527000000000000313e+01,2.191547311973709613e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.384000000000000341e+01,2.260259158054547384e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.564999999999999858e+01,2.247791370676655322e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.635000000000000142e+01,2.251082410263183992e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.754999999999999716e+01,2.236518611560135148e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.821000000000000085e+01,2.241906771146608051e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.821000000000000085e+01,2.231545342725551222e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.886999999999999744e+01,2.276668530761239119e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.921000000000000085e+01,2.278984922001849860e+06,5.500000000000000000e+00,5.500000000000000000e+00
5.859000000000000341e+01,2.194347208618402015e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.734000000000000341e+01,2.206811300413493067e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.286999999999999744e+01,2.163885875413489994e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.271999999999999886e+01,2.133865425225545652e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.325000000000000000e+01,2.135372360667269677e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.377000000000000313e+01,2.113679659736867528e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.386999999999999744e+01,2.100679954821436666e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.414999999999999858e+01,2.152018866597754415e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.429999999999999716e+01,2.137459256221756805e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.450999999999999801e+01,2.089065847048869124e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.484000000000000341e+01,2.129180781400341541e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.471999999999999886e+01,2.115974370225531980e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.489000000000000057e+01,2.108251218298873864e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.510000000000000142e+01,2.103538611231170595e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.510000000000000142e+01,2.128465316588314250e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.510999999999999943e+01,2.183727335780045949e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.521999999999999886e+01,2.151450116419169120e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.510999999999999943e+01,2.104881832359030843e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.521000000000000085e+01,2.126325204642874654e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.532999999999999829e+01,2.130544451419169549e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.531000000000000227e+01,2.172595255178609863e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.528000000000000114e+01,2.158182236250017770e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.524000000000000199e+01,2.120499488063932862e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.509000000000000341e+01,2.158522353045150172e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.503999999999999915e+01,2.163667096917268820e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.506000000000000227e+01,2.172323383477455005e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.518999999999999773e+01,2.111614444934253581e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.532999999999999829e+01,2.153666726926643401e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.528999999999999915e+01,2.112817726663489826e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.522999999999999687e+01,2.118522351315751672e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.522999999999999687e+01,2.149700997124034446e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.588000000000000256e+01,2.123153901936035603e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.614999999999999858e+01,2.179371106071447488e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.636999999999999744e+01,2.103419613468021154e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.646999999999999886e+01,2.123692471522584092e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.652000000000000313e+01,2.159528660216161050e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.664999999999999858e+01,2.176492863073286600e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.667000000000000171e+01,2.144550340319494717e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.667000000000000171e+01,2.146552607030040119e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.682999999999999829e+01,2.178897332368379459e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.689000000000000057e+01,2.114393153571441304e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.685999999999999943e+01,2.119906223853425588e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.689000000000000057e+01,2.112446074229333084e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.689999999999999858e+01,2.117075900244320743e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.685000000000000142e+01,2.130819649144726340e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.678999999999999915e+01,2.168396457293202169e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.681000000000000227e+01,2.109570541325160768e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.692000000000000171e+01,2.096926844210542040e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.692999999999999972e+01,2.129648888543184381e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.697999999999999687e+01,2.124156020780028775e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.703999999999999915e+01,2.139369995667273644e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.706000000000000227e+01,2.082454449586464092e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.714000000000000057e+01,2.081311529041355941e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.721999999999999886e+01,2.080615404445481952e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.727000000000000313e+01,2.087874021625941852e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.725999999999999801e+01,2.144110689163488336e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.724000000000000199e+01,2.089701980018799426e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.717000000000000171e+01,2.123938104586474597e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.715999999999999659e+01,2.129194578242504969e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.711999999999999744e+01,2.112792103956801351e+06,5.500000000000000000e+00,2.500000000000000000e+00
5.703999999999999915e+01,2.119491086729328614e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.682999999999999829e+01,2.280148414624040946e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.560999999999999943e+01,2.266023897518827580e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.436999999999999744e+01,2.200539527001899201e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.385999999999999943e+01,2.224330333421073854e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.354999999999999716e+01,2.244484809642881621e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.325999999999999801e+01,2.252089702922891360e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.310999999999999943e+01,2.267084899313931353e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.285000000000000142e+01,2.279139150986879133e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.264000000000000057e+01,2.278526423374044709e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.253999999999999915e+01,2.250931014558301307e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.246999999999999886e+01,2.271931779219959397e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.227000000000000313e+01,2.277057552434231155e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.217000000000000171e+01,2.241368817490601446e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.185000000000000142e+01,2.247951758966162335e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.163000000000000256e+01,2.230552462838329840e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.163000000000000256e+01,2.292698120751849376e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.157000000000000028e+01,2.277792973392883781e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.129999999999999716e+01,2.277086008421058767e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.115999999999999659e+01,2.249006601456798147e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.103000000000000114e+01,2.288492670817703009e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.107999999999999829e+01,2.236062330281996168e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.117000000000000171e+01,2.230508115845847409e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.117000000000000171e+01,2.262757002406018320e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.129999999999999716e+01,2.252771784304549918e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.134000000000000341e+01,2.245906993054558523e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.124000000000000199e+01,2.188608584605232347e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.100999999999999801e+01,2.244428020855229348e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.082000000000000028e+01,2.238262310667273588e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.092000000000000171e+01,2.232493875620313920e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.092000000000000171e+01,2.252286800667265430e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.089000000000000057e+01,2.227814405610873830e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.067999999999999972e+01,2.239651972951150499e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.064999999999999858e+01,2.275520929144717287e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.060000000000000142e+01,2.293592944511238951e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.059000000000000341e+01,2.253631500028230716e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.059000000000000341e+01,2.235708047086481471e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.061999999999999744e+01,2.239900069736876525e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.057000000000000028e+01,2.245197071616573725e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.064000000000000057e+01,2.221735418430456892e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.061999999999999744e+01,2.225664808336467482e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.057999999999999829e+01,2.220301655526302755e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.020000000000000284e+01,2.242293821842061356e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.009000000000000341e+01,2.212604619050782174e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.007999999999999829e+01,2.226105568167282268e+06,2.500000000000000000e+00,4.500000000000000000e+00
4.988000000000000256e+01,2.222720291221758351e+06,2.500000000000000000e+00,4.500000000000000000e+00
4.995000000000000284e+01,2.246869938721767627e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.015999999999999659e+01,2.234994183693613857e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.036999999999999744e+01,2.179612427622213494e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.024000000000000199e+01,2.269595062274406198e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.021999999999999886e+01,2.235194361090260558e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.034000000000000341e+01,2.222823151607164182e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.039000000000000057e+01,2.189502669248081278e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.038000000000000256e+01,2.208402248768839985e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.032999999999999829e+01,2.253722534548885189e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.035000000000000142e+01,2.241208306015039328e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.017999999999999972e+01,2.245503558609000873e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.014000000000000057e+01,2.284059696174845099e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.014000000000000057e+01,2.265414126372183673e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.024000000000000199e+01,2.257447805103430524e+06,2.500000000000000000e+00,4.500000000000000000e+00
5.024000000000000199e+01,2.242859985112801194e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.909000000000000341e+01,1.882896679003756260e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.738000000000000256e+01,1.831225780714286724e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.649000000000000199e+01,1.842532908750006463e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.621999999999999886e+01,1.803810469962406438e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.614999999999999858e+01,1.856392822133458452e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.600999999999999801e+01,1.840186706475566374e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.550999999999999801e+01,1.855937526343988022e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.522999999999999687e+01,1.855166381419172743e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.509000000000000341e+01,1.840836389915411826e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.495000000000000284e+01,1.836065515827060910e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.485000000000000142e+01,1.896691303759390255e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.453999999999999915e+01,1.845423347171049099e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.420000000000000284e+01,1.834002518374060746e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.397999999999999687e+01,1.839291266785714077e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.381000000000000227e+01,1.869643457114660880e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.360999999999999943e+01,1.828768095028196461e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.357999999999999829e+01,1.837236030056397896e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.335000000000000142e+01,1.872172590733071556e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.314999999999999858e+01,1.867548308092108695e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.307999999999999829e+01,1.806509846757519757e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.286999999999999744e+01,1.830072266165416222e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.281000000000000227e+01,1.852238124868421815e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.263000000000000256e+01,1.860101708937974647e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.246000000000000085e+01,1.818530838186095003e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.242000000000000171e+01,1.853412334680445725e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.238000000000000256e+01,1.859984558966163313e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.225999999999999801e+01,1.843811333994359942e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.218999999999999773e+01,1.846422632734960411e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.211999999999999744e+01,1.839085422828942770e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.192999999999999972e+01,1.833727320648489753e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.186999999999999744e+01,1.856977340131581062e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.175999999999999801e+01,1.849381193063910818e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.184000000000000341e+01,1.829581123223685194e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.181000000000000227e+01,1.856519457434211858e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.163000000000000256e+01,1.777641309699246194e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.157000000000000028e+01,1.853308488806387642e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.146999999999999886e+01,1.866895421813907335e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.128999999999999915e+01,1.854102176785718650e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.128999999999999915e+01,1.829917790808273247e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.136999999999999744e+01,1.852651414201131789e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.113000000000000256e+01,1.839876893458643928e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.114000000000000057e+01,1.886824344304509228e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.092999999999999972e+01,1.835775043026315980e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.096999999999999886e+01,1.834767996738723479e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.090999999999999659e+01,1.868048443618424470e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.107999999999999829e+01,1.856428915657892590e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.092000000000000171e+01,1.845819883195485221e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.082999999999999829e+01,1.811750306221805513e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.078999999999999915e+01,1.840914859454886988e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.071999999999999886e+01,1.831007864520678995e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.070000000000000284e+01,1.854359019783835160e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.063000000000000256e+01,1.843349878900376614e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.057000000000000028e+01,1.867380528637217591e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.053999999999999915e+01,1.835027673016915796e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.053000000000000114e+01,1.866972289934201399e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.046999999999999886e+01,1.873575187556389254e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.031000000000000227e+01,1.824123733054510551e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.035000000000000142e+01,1.841311641851507593e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.028000000000000114e+01,1.865436405761279166e+06,1.500000000000000000e+00,3.500000000000000000e+00
